timestamp,source_ip,destination_ip,attack_type,risk
2026-03-15 22:28:15.256909,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:15.746067,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:28:15.766270,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:28:19.908914,192.168.1.9,40.126.17.132,DoS,CRITICAL
2026-03-15 22:28:23.724527,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.757150,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.781574,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.805736,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.825238,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.848998,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.868170,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.883395,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:23.902013,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:24.338755,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:28:24.906254,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:24.932602,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:29.299564,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:29.325779,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:29.355537,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:29.471894,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:29.498338,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:29.520765,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:29.544969,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:29.569507,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:29.587388,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:29.614862,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:28:29.632522,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.650731,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.667843,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.735249,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.755992,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.774093,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.789300,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.805449,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.819603,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:29.836261,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:28:36.012449,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:36.025333,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:37.465764,192.168.1.9,20.204.214.53,DoS,CRITICAL
2026-03-15 22:28:37.512334,20.204.214.53,192.168.1.9,DoS,LOW
2026-03-15 22:28:37.533563,192.168.1.9,20.204.214.53,DoS,CRITICAL
2026-03-15 22:28:42.522022,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:28:42.549878,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-15 22:28:42.571627,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:28:42.597195,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:28:44.372114,192.168.1.9,204.79.197.203,DoS,CRITICAL
2026-03-15 22:28:44.429071,204.79.197.203,192.168.1.9,DoS,LOW
2026-03-15 22:28:44.454996,204.79.197.203,192.168.1.9,DoS,LOW
2026-03-15 22:28:44.501487,192.168.1.9,204.79.197.203,DoS,CRITICAL
2026-03-15 22:28:44.885728,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:44.912849,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:44.935351,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:45.172289,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:45.381955,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:45.400622,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:46.020232,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:28:46.300838,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.586282,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.606604,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.621510,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.639570,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.656200,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.674058,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.687640,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.739864,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.753732,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.772576,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:47.793652,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:47.813734,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:50.728793,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:50.741392,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:50.816621,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:50.834160,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:50.849923,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:50.866250,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:50.905650,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:50.937245,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:51.013855,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:28:51.038073,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:28:53.486565,72.153.5.141,192.168.1.9,DoS,LOW
2026-03-15 22:28:58.105027,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-15 22:28:58.121517,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:28:58.401506,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-15 22:28:58.419543,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:28:58.710504,162.125.40.1,192.168.1.9,DoS,LOW
2026-03-15 22:28:59.913186,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.199685,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.218806,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.248629,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.266138,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.293225,192.168.1.9,23.208.177.219,DoS,CRITICAL
2026-03-15 22:29:00.306946,23.208.177.219,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.320341,192.168.1.9,23.208.177.219,DoS,CRITICAL
2026-03-15 22:29:00.336787,23.208.177.219,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.486271,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.520661,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.542734,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.561606,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.583535,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.779899,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:29:00.797385,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.879076,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:00.897995,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:00.911850,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:01.174485,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:01.194452,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:01.219540,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:02.403439,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:02.429495,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:05.865231,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:05.880433,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:10.868434,0.0.0.0,255.255.255.255,DoS,LOW
2026-03-15 22:29:11.307214,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:11.418772,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:11.518232,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:11.534292,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:11.582551,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:11.794224,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:11.813742,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:11.847690,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:12.117455,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:12.134541,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:12.151591,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:12.168542,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:12.183392,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:12.198375,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:12.219131,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:12.245693,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:12.652750,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:12.669721,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-15 22:29:12.686930,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:12.702272,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:13.835821,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:15.064785,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:15.094383,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:17.804175,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:21.024533,192.168.1.9,44.227.76.166,DoS,CRITICAL
2026-03-15 22:29:21.296816,44.227.76.166,192.168.1.9,DoS,LOW
2026-03-15 22:29:24.096617,192.168.1.6,224.0.0.251,DoS,LOW
2026-03-15 22:29:26.409514,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.426395,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.442611,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.457037,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.473906,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.490920,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:26.508167,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:29:26.526286,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:29:26.543437,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:29:26.561041,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:26.575970,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:26.591731,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:29:31.998389,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.012659,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.274532,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.289141,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.508951,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.524374,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.540741,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.556344,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.570767,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.583429,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.637222,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.648853,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.664400,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.679163,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.694457,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.708217,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.722786,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:32.739692,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.762445,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.775726,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.788995,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:32.804333,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:35.176916,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-15 22:29:35.193275,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-15 22:29:35.213441,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-15 22:29:35.230614,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-15 22:29:42.857063,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:42.870617,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:42.882004,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-15 22:29:42.897513,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:42.915345,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:29:45.503560,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:45.516197,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:45.536434,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:45.778816,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:45.802926,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:29:45.815425,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:29:46.822013,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:46.839977,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:50.345984,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:50.474143,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:50.491882,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:50.511043,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:50.529518,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:50.545656,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:50.563635,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:50.588243,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:50.605465,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:29:50.623874,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:29:52.476953,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:52.497990,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:52.762636,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:52.775906,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:52.988171,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:53.005530,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:53.030778,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:53.045299,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:29:53.061154,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:29:53.077076,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:00.531543,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:30:00.544634,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:30:07.296826,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:07.312922,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:12.955921,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:12.971099,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:13.005894,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:13.030033,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:13.045808,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-15 22:30:13.062227,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:13.077443,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:13.229322,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:13.242746,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:13.438233,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:13.454036,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:13.470075,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:13.486515,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:13.500012,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:13.516235,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.689174,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.704891,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.721612,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.737039,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.773023,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.791248,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:17.809621,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:17.834895,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:17.848551,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:17.860054,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:17.881309,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:17.893526,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:26.228505,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.247360,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.260518,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.290569,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.306675,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.322672,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:26.525338,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:30:26.555842,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:30:26.572319,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:30:26.587816,162.125.40.2,192.168.1.9,DoS,LOW
2026-03-15 22:30:26.606543,192.168.1.9,162.125.40.2,DoS,CRITICAL
2026-03-15 22:30:27.785674,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:27.802574,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:30.831670,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:30:30.842797,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:30:33.492299,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:33.505787,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:33.726196,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:33.747464,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:33.931179,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:33.950867,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:33.967026,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:33.982175,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:34.000025,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:34.015446,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:35.349308,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:30:35.368373,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:30:35.387441,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:30:35.637194,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:30:43.167143,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:43.182793,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:43.198464,192.168.1.9,192.168.1.255,DoS,CRITICAL
2026-03-15 22:30:43.216897,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:43.230287,192.168.1.9,255.255.255.255,DoS,CRITICAL
2026-03-15 22:30:45.531013,192.168.1.9,44.227.65.245,DoS,CRITICAL
2026-03-15 22:30:45.631454,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:30:45.649917,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:30:45.669040,8.8.8.8,192.168.1.9,DoS,LOW
2026-03-15 22:30:45.691645,192.168.1.9,8.8.8.8,DoS,CRITICAL
2026-03-15 22:30:45.791043,44.227.65.245,192.168.1.9,DoS,LOW
2026-03-15 22:30:48.264886,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:48.282704,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:53.913448,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:53.931835,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:54.196914,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:54.212079,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:54.421364,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:54.434048,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:54.449244,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:54.465036,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:30:54.481051,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:54.493859,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:30:58.499308,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:30:58.586287,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:30:59.051860,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:30:59.067771,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:30:59.886585,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:31:01.515453,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:31:02.727816,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.750517,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.764505,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.781929,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.798082,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.814643,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:02.828426,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:02.843119,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:02.854933,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:02.870726,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:02.888380,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:02.902104,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:04.799891,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:31:08.484756,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:08.748374,3.111.241.224,192.168.1.9,DoS,LOW
2026-03-15 22:31:08.764814,192.168.1.9,3.111.241.224,DoS,CRITICAL
2026-03-15 22:31:08.779420,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:08.799393,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:08.818117,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:09.082417,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.097278,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.114542,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:09.408110,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.426148,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:09.699561,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.719803,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.733216,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:09.778915,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.833361,192.168.1.9,162.125.6.20,DoS,CRITICAL
2026-03-15 22:31:09.858198,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-15 22:31:09.886635,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-15 22:31:09.978072,192.168.1.9,192.168.1.1,DoS,CRITICAL
2026-03-15 22:31:09.997364,192.168.1.1,192.168.1.9,DoS,LOW
2026-03-15 22:31:10.029354,162.125.6.20,192.168.1.9,DoS,LOW
2026-03-15 22:31:11.378051,192.168.1.9,162.125.40.1,DoS,CRITICAL
2026-03-15 22:31:12.313178,192.168.1.6,224.0.0.251,DoS,LOW
